Feature ID	Taxonomy
1835bbb053c0d3091151f1b1b87b7721	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_indica;sh__SH1964039.09FU
e8442bb8a012ad77c42a8de91dd3c3a3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius
4206b0a23942986dc472cc0598495b62	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_aeria;sh__SH1334237.09FU
d60f54d1fa46f1fb654ae87402c4b407	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
ec77d7790b9ec2bbf7d00529e758b639	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
02a039256b319b27eb8724531b7d726c	k__Fungi;p__Ascomycota
88b600ec00009dec912f26beb5232c4d	k__Fungi;p__Ascomycota;c__Eurotiomycetes
629fb7fefb9ddfd05b4d2266163bd948	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
e192f5590cdc9801a5ce215c9778565f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma
8e1be38cbe5bf1aad1af3f925c03430b	k__Fungi;p__Ascomycota;c__Eurotiomycetes
f43579fa4b55e75204bd2bf22115182c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
bdca6eaf9117686982a28f8c4a01a09a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
2d8a57ee628977e1b90e2a9bccc2a0fc	k__Fungi;p__Basidiomycota;c__Agaricomycetes
f6e8ebcc351161d7efdad70e220a28ea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
ec8fc2342a64fff7208886c8cd62c3ff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius
fddcac87700d4713fa5fd6788c1fb049	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
1b26d1c06ba0590c2fe2c9d7f8e2b6ad	k__Fungi;p__Ascomycota;c__Leotiomycetes
6dfd5c2a7e783b03e5883541d28e27e5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
97d377eeacd4e4f1bcc1829a65c8c9d4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
05d89ecbd075ff2c366fde0d90c67205	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
de39d4f129b15bd2af81c20450c4899e	k__Fungi;p__Ascomycota;c__Leotiomycetes
e64ea4affc55fadacc54dd071bfe3ea6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscyphaceae_gen_Incertae_sedis;s__Hyaloscyphaceae_sp;sh__SH2039423.09FU
3634ef20a2cf058fb1c917df2de5bbae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
8f1497aa30992db6785435eef5c8c597	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Coleophoma;s__Coleophoma_camelliae;sh__SH1512308.09FU
08c1d20957acf727c9a4b986fd8a3b04	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
1c81e04cdcf3c494e031bc491fc18b35	k__Fungi;p__Basidiomycota;c__Agaricomycetes
f89094f24282ce104fedaff810a7eae7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Coleophoma;s__Coleophoma_camelliae;sh__SH1512308.09FU
e4be2b1da4dbaf987e48c4cb24a754bd	k__Fungi;p__Ascomycota
7239161042c0c82bc01faf30b5468ead	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
3c42b0a397e1a4fc4b80d63ba0ec9bd5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Auricularia_subglabra;sh__SH2091329.09FU
57b92710de2623a32187869120d5580e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
64e4b874792e6c37959e803a0229954c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
e63a0fe097db31b653513196fa29fa78	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
a5ace90d95483c8b43f28737e8127227	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Mollisiaceae;g__Barrenia;s__Barrenia_panici;sh__SH1970426.09FU
9ef3454fa266740eacd5df6fa68797c0	k__Fungi;p__Ascomycota
1fbc9ac98dcd8398b737893ac79b16af	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
8c76a1e7b5d8e5e8fd2f8b033f08b7ba	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
ee23a3bd7afff17f03859b060b413bcc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_miniatosporus;sh__SH1806387.09FU
416b0fba8f1e1e9af275b8f15bc521bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
4d1e94eb64e5358b1de030414aad65d1	k__Fungi;p__Basidiomycota;c__Agaricomycetes
2b93525568334ad47b7ffb093625e401	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
b5f0feb0845a97b3b0d35a614065cb2e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_tsunedae;sh__SH1682696.09FU
8d3dbdfeffbafb913fcc1335f859daa3	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
08af235931b18bf0dbf2d936894a6b9a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe
af0e8c305ae64edad983e13b29a277c3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_niccombsii;sh__SH1684090.09FU
f0dfcd0933fd138ed63b672c620010b5	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Wilcoxina;s__Wilcoxina_rehmii;sh__SH1347045.09FU
dba2fe719ddef2b12ac55c36a2f6f75f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
d1119fefd9046f82358944af64fd771d	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Wilcoxina;s__Wilcoxina_rehmii;sh__SH1347045.09FU
77fa22883c223dbae5859e50fa764322	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
8b7d81c4940c210adaafa270e008c1b7	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
75ed56aa3109d4350ece4a6aa3625551	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
d53f78a9d377baa9fa3a713e6579be10	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp;sh__SH1455779.09FU
54f09a042b83dd8bbc61692dbadbf4b7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9827aa71b938fa59fe390e39aeacc92a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon;s__Lycoperdon_echinatum;sh__SH1463760.09FU
9c4f6a136eb88378e2dea25132ca5891	k__Fungi;p__Basidiomycota;c__Agaricomycetes
3db42fdb95adc7f1bda4db9d5454eae9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia
7c7b0287b4a61cf488d0ac232849b327	k__Fungi;p__Ascomycota
c82bf7aff77538fe75480b8d555da8e0	k__Fungi;p__Basidiomycota;c__Agaricomycetes
65a7602ee5eac32e3d933b53e93d81a9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
8a20af044860ca74b36d80f608e2d1bb	k__Fungi
d22cb7063679bf87097e739bbe1727dc	k__Fungi;p__Basidiomycota;c__Agaricomycetes
963f82f46a3e6f308272112fa121cb5d	k__Fungi;p__Basidiomycota;c__Agaricomycetes
d9809e742261f4b122fa2889384589fa	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
f0d10e9f3ee64fd820b82ced644ca6bc	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
ef74f1174d9171ac3718bab385f833bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
430cad2fc3e1741ea5b2a088bcd38379	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Acephala;s__Acephala_sp;sh__SH1442458.09FU
28d14caa846fe9544bd1a08936d0403b	k__Fungi;p__Ascomycota
ff0d42e7bd7b9863680d58b8bb74e13b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_tsunedae;sh__SH1682696.09FU
88a57f77e5bdc4d7754883d8b6bae746	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH2010503.09FU
debaa7174b3aafb33fe43ce3d0e6f484	k__Fungi
b7b30e7bbddbbf9de1c97ebfd1e9ce5c	k__Fungi
fb39f0095bc5cc2b3c0508b695f11029	k__Fungi;p__Ascomycota
0ec0438d35cec4ec75ff53ac4e5d29c8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
b8140909b0967573be8a166e0a77d660	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
d2847e8af84134ba75b576628e1d633e	k__Fungi;p__Ascomycota;c__Leotiomycetes
351e1b0b145c7b3fb5129069b5370ce1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
e9ad40d7c2da6576db7851e471fae74e	k__Fungi;p__Basidiomycota;c__Agaricomycetes
33f1f1d51d9d7d175e582927938721cc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_shimeji;sh__SH1804900.09FU
b8c56e6300eb78131fa45a62958487e4	k__Fungi;p__Basidiomycota;c__Agaricomycetes
ae4a5b39458484114d01b387f14b61bc	k__Fungi
38986a2868c4030968308b7d9e7f254b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__Thelephora_caryophyllea;sh__SH1419072.09FU
983d4a1a10ddd02859a96d801ede8ea2	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae
d9f037e25251a9874458c5fff8e9a5e9	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
45a38d660289f5afee79dceac55fe6e8	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
06b92d825c077f20fa5c086284bf0d52	k__Fungi;p__Basidiomycota
976b7066d53e425b1aed134b418743cc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
166b9bc7976194a018282a2bfc6090bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
9d0ec807aa768b72af17b300d00727fa	k__Fungi;p__Basidiomycota;c__Agaricomycetes
ba8a2e7ff50cb1a89c354cf123c6581a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_lammiensis;sh__SH1788912.09FU
08377098c5c1a200ded8d8953db677a5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
937c8ffcc43f8b444b895d1edae08cd2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_olivaceum;sh__SH1711618.09FU
17294f92fbd7efc3df9317b6ce9373b3	k__Fungi;p__Basidiomycota;c__Agaricomycetes
6a99c4cf36485d8212295ccd1d3b18b4	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
f6f0950c6af0249e40e8c5a07a30d444	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia
26cfc3a0982dbdd7c6a9fca628f8e073	k__Fungi;p__Basidiomycota;c__Agaricomycetes
921ef31783f3c1e1bc19e4dc0d8e6e71	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
6d71a771f1d79ae59034d250ddc9dd5c	k__Fungi
d031026c62e41a55432a27406f38a1fd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_silvae-herbaceae;sh__SH1987025.09FU
5e894541b69c1df7624ed73ba61026ef	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
f93ef15e73045bf2a475ea052f866ecf	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
cec7afe53b7807892dd2f8b06e8409ba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
211aaa432dd3bb3afd18fc1e40b40133	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
80e1c08e50e4358c3079b0feb7353a68	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma
0da8f0331a0af78f1d9f9d38a9a373d1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Cochlearomycetaceae;g__Satchmopsis;s__Satchmopsis_metrosideri;sh__SH1513315.09FU
d3a13155faf554cf648c1358ff918ae1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_tsunedae;sh__SH1682696.09FU
9900a30e6c5bf3c511de6a1b1805e1c3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_bicolor;sh__SH1455679.09FU
c2afa3e7f28d292e4b93c0fed8397530	k__Fungi;p__Basidiomycota;c__Agaricomycetes
0d413df8cf112e70d218c7934289a385	k__Fungi;p__Ascomycota
4d7a077bd10fddf5bf19051496be6bb2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
867b2a28ed89c4e96031126a245b3929	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Acephala;s__Acephala_sp;sh__SH1442458.09FU
55f58bdefd65c9b5a9e4dca355a127c4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Bergerella;s__Bergerella_atrofusca;sh__SH1443035.09FU
81acd69aff5b409ed131c239f018b342	k__Fungi;p__Ascomycota
38e6604e5b9c9e3b70abc16708e20a32	k__Fungi
7fad5e5165f6b2be0cea8e0bad44255b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
a5addfa6a45cab364fc5242f4f1972d4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
86d3cc5e36e02071cb97e6c1cb6ce47f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_bicolor;sh__SH1455679.09FU
6b706a92965095f6e876f0cd196bfce7	k__Fungi;p__Ascomycota
dd05bd65170615380830d62ee6a9b3a3	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
d9f5b2e5008ceff0bbee7843788defbb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
7ffd3f5d1c2f573403b7fb83f7624b02	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae
d71044dff076d214dd24e5aeab94b894	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp;sh__SH1455779.09FU
8860678c07e00abeef2395124991d6a4	k__Fungi
25bc0df3631012b5b8934c6e48a758b8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp;sh__SH1455779.09FU
26e04e76cdd428338b5dc0fb8c39778d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__Thelephora_sp
c91eaa4af0ab3ba252ce2647cffad3e6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
3a5ff361e493661a80a08c99d2657f6e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
ea614ebd23ac399af85089c17302b383	k__Fungi;p__Basidiomycota;c__Agaricomycetes
b109c3cf17f740f37e0b54c0e6a569c2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
3911e2805c3ec12c056bc75f33f42ce6	k__Fungi;p__Ascomycota;c__Eurotiomycetes
8a3517dba7d8b258ea6f78311fafd0b2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp;sh__SH1455779.09FU
ae23dc63c62030b98d8f12a860267e3e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
5f87d4935a6d009eba75d02d79acf8e7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
1fe8275112295f5eba6d5f6b4b324048	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
5b4e12963080b7cb8194ba7455b52234	k__Fungi;p__Ascomycota
28a9fe621b5f330668a4064ee7dfe9b8	k__Fungi;p__Ascomycota
51850801d86963012c3bde8bd807ce24	k__Fungi
9e2118bc45c18910bb267140ea7aa2e9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
a45b17bf2bdf394e4b35b8c89e8d1d16	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
e16aafc84aac369de8445263bda8f0b4	k__Fungi;p__Basidiomycota;c__Agaricomycetes
2e3ea111697d25900c9cf0c9678e0217	k__Fungi;p__Ascomycota
3180eb877a5e96f4ef3889acbe1d4b44	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_shimeji;sh__SH1804900.09FU
46ba57ac6ef458aec9cd3c76116301fa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
43d1186c9dbd0907401f45519803a6f2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
18d04ae5d5a3a6b49dc1c79cf4c22347	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
ceec937e61d91a904b042314018e6cf7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1851344.09FU
c03ee335d88f6da017a8fcfbbf78cf6a	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
396b0077056730e56ab687935ffe56f2	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
745ff0fd6f98f94639e7429749f0f2d5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
55f67020c0588636e920d52c146b6889	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
33b4cf1cb300030bc177677049192d00	k__Fungi
4f64070ce2daf8d55da89e950af6fafa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
ed9c57e26db28702fd97a18b5fab2e55	k__Fungi
865c77b5c47c85c6ccdc96b3ec3b4b37	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__Hydnum_subolympicum;sh__SH1898590.09FU
21edc969ee9153e7f78f4465b1b769ef	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
ac11fe8ace35a53c980fdb2b4f87e4c3	k__Fungi;p__Ascomycota
1049d9b9fc18d55bea589de8985c75f4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
7ee80b138df93220dfa9cd0d160e5385	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp;sh__SH1922308.09FU
60b17ed2a4468efef311e1bf1a5e26d3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
5f9cd772a0ae4006daf07783c1323472	k__Fungi
8699c9b9960a0286a2a5699ac40339e2	k__Fungi;p__Basidiomycota;c__Agaricomycetes
fae5efab7b06ce28c7dd8b5d7e2141bd	k__Fungi
2df743b5df682c208644f30e24d722ab	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
231e300713668edfbc8acb55d5083a73	k__Fungi;p__Basidiomycota
379e68e8b2cedfba2a35b3e1b19a9b03	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
c4633338b7624f560f9f8401615df944	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_amoeboidea;sh__SH2088875.09FU
caf6219f58a62b50269a5691f0790f4d	k__Fungi;p__Basidiomycota
7c6c08271448da48f047be2584451988	k__Fungi;p__Ascomycota
f6867e7e378e4c3ad7ef6a0f516843cd	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Cochlearomycetaceae;g__Satchmopsis;s__Satchmopsis_metrosideri;sh__SH1513315.09FU
32eaf51cda4d2ca34ddc5eb0ab9dcdaf	k__Fungi;p__Basidiomycota;c__Agaricomycetes
387614ffec1e23f42fc40cb02287d6ff	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
735a02437bce6f05bc26ebdbc3b00649	k__Fungi;p__Ascomycota
dd24f242047de8f5e1b7bf76de77de55	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Mallocybe;s__Mallocybe_sp
25883015fa390ce37437792b743ad470	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_tsunedae;sh__SH1682696.09FU
eb8fed96c5d1cca40f38525ed52a2769	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Mallocybe;s__Mallocybe_sp;sh__SH1697477.09FU
e7154b6895149e4ac9c2a7d1547ab0de	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae
72fda512367c3e03d993012b0de05f8a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_brunneiceps;sh__SH2015034.09FU
9071f52dcfab09e92d51e7402abe004e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1851344.09FU
0a3515bf867ad2ddff4aa60a34a59db8	k__Fungi;p__Basidiomycota;c__Agaricomycetes
757845ddd5c96121e7e16132028a4ed2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
dab4b6201cd74a7846972ac9619b9dac	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_tsunedae;sh__SH1682696.09FU
daa00bece3e18955d41ff49de187e355	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_pseudotsugarum;sh__SH1586728.09FU
