#TAXONOMY	Kingdom	Phyla	Class	Order	Family	Genus	Species
1784e6ff181f804975976c5528083fbb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
b346dd3e3a54681fddbb72bd184ee815	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
144110d52c03459657fa4b81d5de5692	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
2758e36429a5be32f1d704e5b1999d7c	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
0c4dd3aaa1c4c9f365318f87fb9da1c6	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_caryophyllea
2ee64654396e75f504b5bbec5bd85e31	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unknown
2d224406d98e5d8c0193249d97272d57	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
87d64a21ec84bb6eeff80d8bd3d8835d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
8372e40daa434fc64360e1afafacd19e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
daf59365ab1a842e32fdcd41c52b5019	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
a78b028d51f64476a2eb13145efce608	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
fd60c36a816e43df6993b3611d449cf9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
889c57924a77f923af2a2f9bd95cd7c7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
fd756d37272febeae5feb9a63ae1da37	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7cf32809078231c4bd288aff8aa8a20e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
354ad343824991d6b384fddcf712bda5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
a555b5af7c83b9c3586fc62999fe1705	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
f988e69240c862ea35802b316c40f679	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Unknown	Unknown
a3f6f4d14bffbdb58cb1b03ec16bc530	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
70cf84e258dd2abf5499461bf134e82a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae
45f9fb1a19bbd8543c6476c72153a47d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_olivaceum
46a874c75f2d31776b99f2b1a0170efa	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
85ff06d2b30360dde232cc45b28e4461	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum
519b8e80daeee3ca697125402de068fe	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
fa61a7a7f1a3d27f2b187e32fe4b50da	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
4908dc13fb0a6dd1134ce8d4e4a03ee5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
eb70416b8d2c8b386570a423853ac030	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
dacec2ef73d9283a093d9d57a0799a65	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7f58652bbfe0e0d6e94382eedcabff86	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
4568e51a5bceed155da4656f2b7ff403	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
d037a3306d91389c23e155142ab978c3	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
ef035971951e9f153f98367d5e6e7d9b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
fcfc9c3cd4848fe9a6978dfd78684ee4	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
fc461e48b60e1e530510355babfa8f59	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
01ecdd5266440637765153742a199059	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
a58b27a29610cf665d6f99f00d47b154	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
47bd0b2f9ba844d691d1fcdc8921bb4d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
19b17a14e169ce4ffc6127e362da5b99	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
88d9c77f49e296c4ae3713f16cbbe0eb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
e2c54c59f18a95aa6eff30936d7829e1	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
d318d1bd8d1a270f8ada0ddf68864be5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
fcd5c6788205bd9b05f32ca2fc2aecff	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
249af28f9fee30f82527e970feac8a36	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_pye
d82f10ebb8a143a5977d78b022a13135	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
26860925433c7e861133ac07ba6f6764	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
0b4a5ca7139a099c3aa31d6e491472e5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
d66c0868fbaed79bbc1d1cbfd2b3fccd	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
af4cf44de9c6c48938dfaecf8669224d	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
7ca4968ef864ba1c9b95837d316b570d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
478502d9dd389a6af339a3b437aa7ef0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unknown
87fc37f76764b59b3f22291d60744bf5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
74c87257649ae52e330c046781cc3e48	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
e862352405d26bdcc58b17213e7bd5e6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
78d51ba5072393ae5684ad056ed3b6c0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
20b609bad441b097f76f4107c15b58d3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
d18eae915fd31121122cec9a8f98c75b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
de308048ae551f6c54a8f6c6a3c931cc	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
d4582c71a031770e4136b3c9d9fd73d8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
58f2d6fae5f20de00d56eb0e249b88a6	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
9cbb9f0966bf04f1956a437a41be1fec	Fungi	Basidiomycota	Tremellomycetes	Unknown	Unknown	Unknown	Unknown
f7f0465b22a52f3b61b70339689dcd44	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
f4e05daf436497a123b7bc8fe19982f3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
69079cdd8185b4d911213609278486c4	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
bac6e6e56500ba07c9022f71bcff6f39	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
4c1e6da22fb8fbebd4889fc697f0b9c5	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
f36c911f53b1a75508bdf1760353ae54	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
0de4fb7aac958aefd8f305214777e3b3	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
89708dea0999ad29274d241a6481c26c	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
ef42187eb386596e80b31858b1701bd8	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7b237b33dc51af29aedc08ae7f402092	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c2df8067d86f1ba8de41f7f3177ddd4d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unknown	Unknown
078e5d08d93964f7ccaa512f2898505e	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
64045a4e557e2915e2680388575f4b74	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
655a01871c6570c4aa6656d4bcd3aca0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7e209ffa1f28475f294d2fb7d1064e7f	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
bbfcfe51af1e248da8e3f7afe3a9757f	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus_luteus
f4540477a9eacb80efd8d07495c3c949	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
c5cbff05ab92b15ae50ba10f5c735fd0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
944282525fd1be66f97e527195543f23	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_nigrescens
35b32c9996830d81a06f2092f6ae1536	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
b86c8f6dfe14c8eb3b5b0851bd29d3eb	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Unknown
7abe96cda2ddc6c7406d399db7a7f6ce	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Unknown
d63f4fcf8c1f26f9b814d56adf35d917	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
082afafcc95fe2d688c042baadcbb1e6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Unknown
afc4c90a2f2d9103901953a7a38caf61	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
726b31912140fa257e593970339577f3	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
fb688439d5a5e0b8ff79155e969bdd20	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
789c7e8e83969b89f3a6eee2c62d87df	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_sp
30ecf345c9dcf3a63623eaeb72dcee6a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
41a57fc5d08e8d9da270c41c316a49c6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
67ae8a1975bcb41206ce1c560d90c2e0	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
5590fefd62e3f9592cd7814508100be3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
72564c5dc4dc61b0e25799b8695e08c1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unknown	Unknown	Unknown
cb5763f181165c5ece02d5703500016f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
c8562fc179dfc06729dd958c9d24a5f7	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
307afc95cfb91bf65e587368c0eab1de	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus_luteus
9b555cbf17bdeea5e120f1e076eed138	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
8a57c579755ac992f3dc040e1d41e1e0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae
71253e8458154162e1a20b642e87e311	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
85e080d31ae8059b1095e3996aa6ff49	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
3f624b48a0230c3710492aa95b1fec44	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
7c0faa3507f5c654a743a0275bdb21f4	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
1448f941f846be3e18c9d4f721b7e4a6	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
36a4bfcced8dd60e26819d11299c5b2d	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
edb5f55af7f7bd8c6a0af56b9eede82d	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
a81e93fa07ba18566fd2acb0f6d01252	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
99d522e764cd1969ca01beb6043670cc	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi
f986a1f4a8ab23af7abcc0aaa284e0de	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
3e39d7f066196d8efe7e29ab38a2077d	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
d1dc866897a4add35da9cad9b455d776	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
1a27b64658f365da6454e7753193107a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
dca0ae35666e5f720d906492dc37b230	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
6844dd24c43b1fa9d79c5f0e8081d8c4	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
376995e421fe045790ad538425524653	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
e958068ec00364085c618eafd343e020	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
5c2c9094fb327065d1a13b5dd24e9e29	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
15d9acf736ebbaa96854fb48d84a62e1	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Unknown	Unknown
936d328944714c7498fb176d208d70dc	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
bde67d7cb5529bd75f5187a154b05e67	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7a52984edcd228ae374144b8ed01c1ff	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
d05dd4567e7d2fed7db3bc214795953a	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
b05092dd9d774d9ea9e29e72b9d71c72	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Phlegmacium	Phlegmacium_subfoetens
0f2b2642c09223c37d1bd32e8b4aa86f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
25719bf24c5e4d31b66eba74f3194ae5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
bcc0a631b98d0c6ecf8c1fcbd9fe2a07	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unknown
f17589f8d3a991fca6bf3d91f22490c6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae
6c6a766de4ab2fb96360cf98da09dd6e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Unknown	Unknown
47f0e4f256e9723d66a6ba9afadea7e9	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
ddfec5f4b615229d8ad01ded0288ab37	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
02d187b4fd21c0235e8aaa0cbddf74a9	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
15a5642ce7383052a1a9ef309abfe921	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
2b3c17ebc2e1c7c04f35101b4085c145	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
3218498e6c4a9b61db4c204499d28cea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
c95b46f01d40de09674b5b1fa612161c	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
29ca23a8c5a8c844caa2e853214fc757	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
bd60bcb0d0f2c5d135b4e1b64afc2491	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Unknown
dbe3553853bd473ae30a066bf9782307	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
48f58adbb165931c1da5a86c05ae02f1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
ea95f2ed243dbe47025240f5d9622036	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
15e28f494083e2c08cf1290200dae252	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
be5ee6e106199d37dfa046e9e7a95ec5	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
fd97c6adb942880ec0e519fbc6f0d34d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
9eaab1a7f99b006b23b7c39e9f6465eb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
81b0dbb7b3dbaad500b8ec3857c29c55	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Coleophoma_camelliae
eef78d47ef9cd8470964e62c2e09360f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
29ae896b4e72c5fffb8bde85bd4f7f87	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
df6455d1d0468fb7d2d1986cda650074	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
4f9f6bf5759d3f94642ad5ca773b70d5	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
3cc9d7c50cfcc112c8775f4046cc6842	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
70976ca60c0218a5aed555e2d5a5179c	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_roseus
6b4cab33103bf70158b840e9ca26ea07	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
a372fe682f9d0450383f3959ce965eca	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
35577688fbada98af81f0da0f53dc0db	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
96506c4d279449108699d560dd23353a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
cba3715231fea58408263696c067779f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_nigrescens
02bfb893a8c349206e2413ed45f21113	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum
265d277cea893c8cac23a0048763adbb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
959c5a61c178c7be3c870533b14a7f92	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
a763aebda4372645391892ab24582e2a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Unknown	Unknown
50daafbd7d3d42572d69128de2b58c64	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
507042b7b54904ec3c66fb831512bb41	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
ab9f11537369f336ca21d6eaa006be4a	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
4aed5ce1f81a8cdcd6090fdac9a636a2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_echinatum
6c0518d061a194c7f7e13d78a930cad8	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
f7a3a81eb7d5daa320ce1a16dbba1716	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_sporotrichoides
5a936d218fd8ac673a759705337f1c14	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
cc851cccdd68ef409c1ea4332f1015a6	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
9fe91b6d51b074dabde6555af40d8518	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
177ca931b21b90d60b063b6e749f3dad	Fungi	Mucoromycota	Unknown	Unknown	Unknown	Unknown	Unknown
acc70760528bd849f8e1575e82e88b3b	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
67366fbfbc29044f9d7565b0a741fa4e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
1f7851582863cec7d274dd3fb69710be	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
a570f6e4fe58e727b9ef5ca07865cfdf	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
7bfaf6328b11698286d77661c5cc2e08	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
f389208e2e583a6b3d92d14a43f04fa9	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
101640dbd406efe6e0310be89524c6d0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
5ca15fdd78236588134efa3ce81171c5	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unknown
ddca0ce62f21e46ec6a6fe08a41107bc	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
d7c1db6375f3156b814305f8ec3b4656	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
