Feature ID	Taxon	Phyla	Class	Order	Family	Genus	Species	Sequence_Hierarchy	Guild	Trophic_Mode
9de162e0f4c49ecb1505d14fa5a38fbb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Cristulariella	Cristulariella_depraedans	SH1534995.09FU	Plant Pathogen	Pathotroph
e6b761337f30e9773e66e0aae229da77	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
d93415de98e21aa7d8734dd5be2f09ac	Fungi	Basidiomycota	Agaricomycetes							Unknown
200a40bb9cae897a3d522ea78455e699	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			Arbuscular Mycorrhizal	Symbiotroph
538c4dc900be5d36a2c08ad97ed26522	Fungi	Ascomycota	Eurotiomycetes							Unknown
5af95c0a44c5257872a7f0839afe9104	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum	SH1931958.09FU	Epiphyte	Multiple
fdd2ba57725ebfa3b98bd0d05035c53e	Fungi									Unknown
47bb53a9f3463211820e17c7a33180d4	Fungi									Unknown
9794793beab1b24581b6e4b165fdd060	Fungi									Unknown
a31c449369c1ae56641a442ece6402da	Fungi									Unknown
d834e5e9292811c2cf7b36a616bb86c6	Fungi									Unknown
253a9c05c04b0b1ff2f8d250670eede5	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	SH1676849.09FU	Undefined Saprotroph	Saprotroph
b5fff71348f3920ce00fcf08d195def5	Fungi									Unknown
87323c6fd7cf27a26db9b2adc2c4da77	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
e576a11f8cdbe5f530dc8e0913e5bc06	Fungi	Basidiomycota								Unknown
652e84a728dc45490adc78ed6d920a03	Fungi									Unknown
e14041de2d10c373c5f2a4da2c6400bf	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Cristulariella	Cristulariella_depraedans	SH1534995.09FU	Plant Pathogen	Pathotroph
33be183495a730464aff56be6b62fcd4	Fungi									Unknown
e089bd6ee63482d6108896cc7cc0886e	Fungi	Ascomycota								Unknown
8ebcfcad7d7845f69c45d3a36fd70c80	Fungi	Ascomycota								Unknown
6b3e816fe811bb80eb9942785e8d886b	Fungi	Ascomycota								Unknown
044fea07f54d0847c5d6fd88dd008a19	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alliacea	SH2095953.09FU	Undefined Saprotroph	Multiple
6154e711e7b3b9cc35a214bdafe5162f	Fungi									Unknown
75ffdf27a00668a9b118f0eca1596418	Fungi									Unknown
55dd20eba70208ec4b940982e75210c9	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_olivaceum	SH1711618.09FU	Ectomycorrhizal	Multiple
b89bf7c074c9d6a0a0939011508ca299	Fungi									Unknown
d8a192305f8df7c437bd87a226d58f47	Fungi	Ascomycota	Eurotiomycetes							Unknown
cecba1ddcb1aff62eea12fdb18a1d548	Fungi	Ascomycota								Unknown
8df5cdabeeb49d86a42f9e1ec2d0fbb6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
e7d99bd6f2b1e3dbe458f2d1ee2340f2	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
63f130c7b10daf5c3d552d8008c2832b	Fungi	Ascomycota								Unknown
f2af738ac21da86e2b2cd708b8983ca4	Fungi									Unknown
f2d40cdf927f83d063332dce051d5035	Fungi									Unknown
54081dcc7b8668fbf21bfa1541676f13	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii	SH1684090.09FU	Undefined Saprotroph	Saprotroph
750ed73312544e8f579f1019a2583ef0	Fungi	Ascomycota								Unknown
8f692ecbd0b81ac979c647bf8dd575e1	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
bc633caf6384c9d2fe4e8fe3a975f684	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae	SH1532013.09FU	Undefined Saprotroph	Saprotroph
e27275a82352eb13da84e8bab8ac652c	Fungi	Ascomycota								Unknown
8359fbf9544aca3f9161dead37801026	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	SH1870371.09FU	Ectomycorrhizal	Symbiotroph
7431a79da23095172ed8b1809ba1ab62	Fungi	Basidiomycota								Unknown
9e13e260e29be93ce7bec92485e640b5	Fungi	Ascomycota	Dothideomycetes	Pleosporales						Unknown
12e17f921aeab8e59f467a704ab6251b	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca		Arbuscular Mycorrhizal	Symbiotroph
d4f849c5fa0bea76f6f946772aeafe3b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta_tardicrescens	SH1531124.09FU	Plant Pathogen	Multiple
5c56d62c070fc094d524c4ce9b31864d	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales						Unknown
12ec0d00fb5e02c5771c02614089d00a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	Lyophyllum_shimeji	SH1804900.09FU		Multiple
5faf51fb75c9dbe1de94d837b2b9069c	Fungi									Unknown
cfcced3e4b6e54eaf32540b981f8e401	Fungi	Ascomycota								Unknown
3578d34b42ce7098ce746414fd2bf8f3	Fungi									Unknown
944dcde62df95246096f19e1fe7283d2	Fungi									Unknown
9083858b079d4f3d7df07c9621799fb7	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
1c512b19a2667fd2a9ec98b9c6be8702	Fungi									Unknown
a3b44758d0698fc80355137f5ca9be44	Fungi	Ascomycota								Unknown
319256c6fe981479a232006f4d450df9	Fungi	Ascomycota	Dothideomycetes	Pleosporales						Unknown
a2079edee7a9ea70b2ebae59bdb1f326	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
571be8979e97df1b438cb362253893b9	Fungi									Unknown
5c9859406f66119bca842dd0b7f9fde3	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
a8cab746451fe9e8e3e858e4f8ac756f	Fungi	Ascomycota								Unknown
45a87f7ca2641173f4dc059b10aa3d0d	Fungi	Ascomycota								Unknown
41ff8ec3c27d8c396e012545eca854d2	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales						Unknown
b62dffe598b11450f38a57509c8a8bfe	Fungi									Unknown
15b7117671513864f728c94458baa508	Fungi	Ascomycota								Unknown
65fc135c212e2058a5c7502eb903aede	Fungi									Unknown
ab3ad8c4f905ca0e6d45c7c89b2dc55b	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
3514646d6a9273020a70a51f05c8215c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma				Multiple
cd300f9a6b8ad8dff843543f7ca0107c	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			Arbuscular Mycorrhizal	Symbiotroph
5fbc33af547e28c293a915f0022344a1	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp	SH1921116.09FU		Unknown
540e5b5fbc8566454b811b874e844155	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales						Unknown
85b2c45d8eb11e733973c76cb77c14a3	Fungi	Basidiomycota	Agaricomycetes							Unknown
9ec932645a97c4d6313aa17077d698f0	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum	SH1931958.09FU	Epiphyte	Multiple
488057cd92f90d0fe83871d98384b0a4	Fungi	Ascomycota								Unknown
2fc929643743c1fda602acdbf994958f	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
441ef8f944f11cfc9cf9fb75d55d079d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
804e5159fb8d9e6b473e7b19b32a7f76	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum	SH1527476.09FU	Plant Saprotroph	Multiple
3cea9b670866745a2a4f68d02ce9442d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium				Multiple
273f105094d34451807733af88beb27d	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi	SH2073586.09FU	Undefined Saprotroph	Saprotroph
e3824af72aae6db6fcefc54581ddefe1	Fungi									Unknown
24eadc73dfdd1e87be4d81309a503aa3	Fungi	Basidiomycota								Unknown
a8c7fec669e4caf2f932ba19fa015704	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales						Unknown
f5f48304a316ac01e8601978c0a19491	Fungi	Basidiomycota	Agaricomycetes							Unknown
7be4f848bc54b759041047ff6aa6d9c2	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	SH1870371.09FU	Ectomycorrhizal	Symbiotroph
c7fc6c096d3c6b85f64da1430db372e4	Fungi	Ascomycota								Unknown
b92c777ecb45336029cb632dbda579fb	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
f4116ea9ef2610fb4f52d0e5ae742c45	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	Calvatia_fragilis	SH1464228.09FU	Undefined Saprotroph	Saprotroph
09401831bff951d6d80b2b3986a67f00	Fungi									Unknown
468bebd32bfa2e3151a9fa2de81fb3a9	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia			Undefined Saprotroph	Saprotroph
74ca7acfae82fed587c01c488ef99644	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			Undefined Saprotroph	Multiple
c8e5109f5e430bd6cbad743167fa36f1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
ef2192c617bbbbdf5cea8213d715e8c6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
0fbfbf22d3240b53c9d7185a18f16f6b	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
8436d7d17384672a93e7492f1f2dd6a7	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri	SH1513315.09FU	Plant Saprotroph	Saprotroph
ec067af6b1ae3044e3f5084965f3e795	Fungi									Unknown
2b46503aef3ac0c9d1a0e22e4eea2511	Fungi	Basidiomycota								Unknown
1396aa1e9bef6ed75a419f497174d991	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii	SH1684090.09FU	Undefined Saprotroph	Saprotroph
74a2a548d29640e57cdc063bf58ec3a2	Fungi	Ascomycota								Unknown
7aa7994fc9acbedd0c124a67e394bbf0	Fungi									Unknown
dd8d50380a03f5f774ff9db737f1fa15	Fungi									Unknown
caf65ef7f0c9b78d311aa32e6b54c7fc	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella_indica	SH1964039.09FU	Plant Pathogen	Pathotroph
9a254cc3e92e3fef8b37e035863fa4ac	Fungi	Ascomycota								Unknown
2e71a3df69edbbc6814ca85bf8aacd09	Fungi	Ascomycota	Leotiomycetes							Unknown
5a118fcebf599c9cad9f453f3b31de86	Fungi	Basidiomycota	Agaricomycetes							Unknown
06e0985f445dffba023c59903c07e10c	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon			Ectomycorrhizal	Symbiotroph
a047d22026a74bb475fd91f97ad8a7c6	Fungi	Ascomycota								Unknown
36286aad1c477509c0be2d198252b5f0	Fungi									Unknown
9e9de02b06a474b581a4ed0717428348	Fungi									Unknown
630b44fb986be10850560bf88683609f	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
e7fe9a87e90aff72b5dc4ff8594b45a2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae					Multiple
51ab7427ec53f78aad1646ee19c0d846	Fungi	Ascomycota								Unknown
beaf00d28834d8aab7499695d6e68bf3	Fungi	Basidiomycota								Unknown
63a0c1274764f6fe8c6690a9a3a21aaa	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae					Multiple
ba1b678e891fc5f5164e7f7c31f13fc5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_sp	SH1442458.09FU		Multiple
0cdb2a9c1870fd3396e05d7f5fb6123b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
2d7de2618297ab7623e3fcb9b5b055d9	Fungi									Unknown
848fed862b29d1471ea564effd2fead4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia			Undefined Saprotroph	Saprotroph
3ab6854830fe44e7c83eb14f198cc173	Fungi									Unknown
8d2f2ace73c72e5523972f0f275162f3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			Undefined Saprotroph	Multiple
27d274f986f7d45e948a4395363f8bdf	Fungi	Basidiomycota	Microbotryomycetes							Unknown
413923335d5fae43f673bf4a3f8a7904	Fungi									Unknown
961899a43bd41775f0ecdb458ab59a52	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
971342faf562a6ca46218d099d324990	Fungi	Basidiomycota								Unknown
f4592ceedb30c4da783798e40af099d5	Fungi	Ascomycota								Unknown
1b26d1c06ba0590c2fe2c9d7f8e2b6ad	Fungi	Ascomycota	Leotiomycetes							Unknown
06240f2abd224e140009c7f47e681348	Fungi	Ascomycota								Unknown
5d131b3a7c34e7cdafc78d81a1073b24	Fungi									Unknown
6eec1122bb95c7db0d000bb57c3b4354	Fungi									Unknown
98e107414ab2422e393555efc2cfd945	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_sporotrichoides	SH1556031.09FU		Saprotroph
599bd0abe87b32b0475f67aaf9efeac5	Fungi									Unknown
96ccd5f89077fcb19cc258a421af467a	Fungi									Unknown
0f76c72dd40a9e2c914b893707f294eb	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium			Undefined Saprotroph	Saprotroph
a6e8c6bdcd41e655feaed59bd61c7293	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_lauri	SH1478171.09FU	Plant Pathogen	Multiple
263304197db0dbf91ce31b4dcc85dea3	Fungi	Ascomycota	Leotiomycetes							Unknown
f0ff00e9b273043b7593830448afe626	Fungi	Basidiomycota	Microbotryomycetes							Unknown
fd4557a513ce6de08a0d9317bab2991f	Fungi	Glomeromycota	Glomeromycetes						Arbuscular Mycorrhizal	Symbiotroph
63ffbb61829cac5ea2d787be8d9b5387	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
0e5dafd45f73753da6a31c0493ba54de	Fungi	Ascomycota								Unknown
b86440376c784e02fd09e507786b2bc5	Fungi	Basidiomycota								Unknown
c39b14de70e4f953a7a02cf1c3d5a411	Fungi									Unknown
88b680018c46e8a4ce0b7b1de38c3f32	Fungi	Basidiomycota								Unknown
205a78bfca3491945c721aa1c9b0039c	Fungi	Ascomycota								Unknown
81b47b09d701337fc09b257e7780e949	Fungi	Basidiomycota								Unknown
2869d848350ef8bf4791dd7bf17006fd	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Myrtapenidiella			Plant Saprotroph	Multiple
3e907a2d8f0ab35c4e4e42d86f6b025e	Fungi									Unknown
40fcb93acf24f1cbbd34be513cd77029	Fungi	Ascomycota								Unknown
171ae1d3a484cedd7bece1ff17e6c51f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
fb7325b2850e163b68a2e0367e559b94	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
3f098a7e38b63207e2cf3f2c754bf62e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
a5ace90d95483c8b43f28737e8127227	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Barrenia	Barrenia_panici	SH1970426.09FU		Multiple
0a19f1aabf81bf9331dc3f34bc2c6a0b	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
38a070aa06ea3aab56cb3e020f5bc36a	Fungi	Ascomycota								Unknown
7ef0f5b72ff137232bc4245eb19a334e	Fungi									Unknown
53bf27a993aa16764fc21ac63dde6071	Fungi	Ascomycota								Unknown
96154e06d40d1e56fe19a1b7fbbcdbd1	Fungi	Basidiomycota								Unknown
ee3f5a81e7383aa485deb981871af808	Fungi	Basidiomycota								Unknown
6a4131f1af65fb3972f696eea6d793cf	Fungi	Basidiomycota								Unknown
839efd1bb7dc5e7980b92ca0920158e0	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	SH1870371.09FU	Ectomycorrhizal	Symbiotroph
b3bac96a1696b6f28a1265f686bf76c8	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae					Multiple
c63955874cffc12a67eaf2b61c14fe3a	Fungi									Unknown
49bf7ce04afe879dc1d4847119243a57	Fungi	Ascomycota								Unknown
73fb1182999c9d5bd425b3ee266a6ff4	Fungi	Ascomycota								Unknown
b4086757c41eba6a06ae1b4337120faa	Fungi	Ascomycota								Unknown
50809ae2e6f8a30854791f3d1ff55c93	Fungi	Ascomycota	Leotiomycetes							Unknown
9ec92072f6c088b3b7f055f8957d6225	Fungi	Ascomycota	Eurotiomycetes							Unknown
dad21e943d783822f67e55d833d0999d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
8698e00727bddfd4094091be1824e15c	Fungi									Unknown
38da12c144a3bb3051a37e190cc1f1f0	Fungi									Unknown
e1b3357e9fb9b99058c040ef0ad06a4b	Fungi	Ascomycota								Unknown
a0434f27dcb421544a1f82a8b1d5a1d3	Fungi									Unknown
470edb65d507d9faceae4edd80ade8b7	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
dbe3bfd42bdae07152a698f8b727a511	Fungi									Unknown
d7b133363e25431bf8c619aa1de0d896	Fungi									Unknown
231a306b500eddf165ac37342dc1fc4e	Fungi									Unknown
97614a4e9d2f54fa7bac770f3c0f6b08	Fungi	Basidiomycota	Agaricomycetes							Unknown
f9dac114c4e48a43183e18ed7cde0b32	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales						Unknown
4370a980dffd87b731f61a4dda9fe16e	Fungi	Ascomycota								Unknown
3b9a962c928de291334ba2cff9036277	Fungi	Basidiomycota	Tremellomycetes							Unknown
0da8c3e2ed98db01d5107db88de9eaeb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
62f2da4fdcd58175f662f804e426e0e5	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca		Arbuscular Mycorrhizal	Symbiotroph
d7ee5a1432fc504c0da64a047b923990	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
6357822e51d684053f58e492242e9c5b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parapyrenochaetaceae	Parapyrenochaeta	Parapyrenochaeta_protearum	SH2069788.09FU	Wood Saprotroph	Saprotroph
4b1b1652ec7071ca5166e438899a60d1	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca		Arbuscular Mycorrhizal	Symbiotroph
d750bacc4b94a0d7d7091557942dbe8e	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp	SH1921079.09FU		Unknown
13db034443106b61567d3db16d408931	Fungi	Ascomycota								Unknown
99f6925c5a1f2e3d351363aa6b0ed193	Fungi									Unknown
c009c43665ff259fa1634fda95cb3d21	Fungi									Unknown
1a74f80378c465f5bc727366f3e3b505	Fungi	Ascomycota								Unknown
0449cfcb7affc3b24836b82d15547dbf	Fungi									Unknown
ad610956461deee2b0ea9a251fc94f62	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae					Multiple
6fbe70c3e2f0600143198481e9702989	Fungi									Unknown
a4194e4590f87ac7268eee11977cfcb5	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii	SH1684090.09FU	Undefined Saprotroph	Saprotroph
b4c0c94e96c1eafa59dfd33a53c5b515	Fungi	Basidiomycota								Unknown
2e43b7467a5c32f9893175e64afe19cf	Fungi									Unknown
79a14cde0b13a5abfc25393c36a8abea	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
44c42b72f440fd7737c33792a8c771ec	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae	SH1682696.09FU	Soil Saprotroph	Saprotroph
fd8353b376ad7d5beb097aff78089b05	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp			Unknown
e69da6ad8aa2280456de58554b9fb3d2	Fungi									Unknown
94d317751e2b16ac205deaabe920f3fd	Fungi	Basidiomycota								Unknown
5270fa2742dfcc25e0da024a401f955a	Fungi									Unknown
85946b0c320110f19f82e0ea69ec305c	Fungi	Ascomycota								Unknown
8f5bf5afc7bb2766b249bfa3754fe6e0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella_tasmanica	SH1509160.09FU	Undefined Saprotroph	Multiple
ef4a292fe1c84a531e60c0c3d2600013	Fungi	Ascomycota								Unknown
b4e46593a69b36411a3077c0e85eabe7	Fungi									Unknown
79feb963649253247c503611cc370e49	Fungi									Unknown
8f5704befedc81b137fa5b089037e3df	Fungi	Basidiomycota								Unknown
2f71aa15a08c63ae385df4f4c31c6761	Fungi									Unknown
cce50625980ff0dfdfdbd1e1feb1fb60	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			Undefined Saprotroph	Multiple
d3a13155faf554cf648c1358ff918ae1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae	SH1682696.09FU	Soil Saprotroph	Saprotroph
8f9d28d92183cc2319bfc11cce7cc860	Fungi									Unknown
e374e1cafb0666f8bd77863c36d54ea7	Fungi									Unknown
60279ccd5cc66bb1e6b1924cc42fc827	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora			Ectomycorrhizal	Symbiotroph
7239161042c0c82bc01faf30b5468ead	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
32a1c49f7c59dcaed25b6b8df4a1b5c4	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	SH1870371.09FU	Ectomycorrhizal	Symbiotroph
5a559b93aed284bfa9ad4aa9b4217a3d	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
006c027409f484b0b3edb16ed56db92a	Fungi	Basidiomycota								Unknown
545ccdf316031f42324827d8a1f083b7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum	SH1527476.09FU	Plant Saprotroph	Multiple
79d6785f1c40e5dfd730a47619dfb831	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				Unknown	Multiple
99a9131032ec227b7af74ad093ad63aa	Fungi	Basidiomycota								Unknown
cc8897b51d065bcc0e13a743e91deab6	Fungi	Ascomycota								Unknown
1669aa7c0c241eb9da9dd37f55845a41	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora_domestica	SH1697550.09FU	Plant Saprotroph	Multiple
8f7791e9f6a8fe344b4d5205d72653da	Fungi	Basidiomycota	Tremellomycetes							Unknown
ab63e35e42d4d2112bdf03ac55a5f658	Fungi	Basidiomycota								Unknown
12288b9abe9502fc39d8ed60a4412f76	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
52ba9ed637ac0d7c8b40a60bb35c849a	Fungi	Ascomycota								Unknown
ccf6bbf5a70ecd6d5ad52c72721c5d63	Fungi	Basidiomycota	Tremellomycetes	Tremellales						Multiple
93f7dc98caa001a0b45e6cf82f3598e4	Fungi									Unknown
123c85c8e1e29fdbead53069b56ec86f	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
3ef949fd6e85bd6ddbb5308db6cbe84a	Fungi	Basidiomycota								Unknown
774833d503bbeed005338dc96276e916	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
1a65346b6d60f7f11aadbaee8dc525e1	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum	SH1931958.09FU	Epiphyte	Multiple
080f972c4e13b026036fbfc88d467256	Fungi									Unknown
714597f04dfb271010bc4e2f2e6b206f	Fungi	Ascomycota	Leotiomycetes							Unknown
97eaea280cd2b4a731623d60ee99787f	Fungi	Basidiomycota	Agaricomycetes							Unknown
19a947ac2b29ac603d716a2d739efc47	Fungi									Unknown
adb2c2bef9dcf77ddbbae7cd39c38adc	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
4fbecd48bfd6881630be99e624695411	Fungi	Ascomycota								Unknown
6ebf683cce05372e1cd2fa7c3cad1d13	Fungi									Unknown
5b3efd09083440afc019c94e6c95dc0d	Fungi									Unknown
750b92b298844a608571587d90ed4579	Fungi	Ascomycota								Unknown
2442dc6ace6e348fa676b897f89984e3	Fungi									Unknown
8f3bb18d9ed94aded5f9e0d28732c861	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_catenospora	SH1520381.09FU	Plant Pathogen	Multiple
